Data Terms of Use,https://www.edf.org/airqualitymaps/download-oakland-air-pollution-data ,,,
Longitude,Latitude,NO Value,NO2 Value,BC Value
-122.1830653,37.74659804,2.53953492,6.99226204,0.266406986
-122.183061,37.73057554,3.913552096,9.70227856,0.338915476
-122.1830535,37.73874202,3.250000028,5.978048036,0.349414273
-122.1830477,37.75054987,5.885964991,9.008959404,0.276551767
-122.1830468,37.7373601,4.074074155,6.852854627,0.435725304
-122.183041,37.76180776,10.75000028,12.75017133,0.286108338
-122.183032,37.73114332,2.891666747,8.298720014,0.346960968
-122.1830294,37.74954481,3.953379966,5.792946622,0.227892388
-122.183028,37.73787644,2.80000011,6.446620334,0.2605287
-122.1830231,37.73369666,1.842105259,5.279850054,0.427553831
-122.1829892,37.75697157,8.085714274,8.230626002,0.297817727
-122.1829817,37.74941144,4.500000097,8.045427014,0.083540737
-122.1829772,37.73636035,27.29920236,11.89499974,0.662032344
-122.1829724,37.7365612,19.17602374,12.0793603,0.502261445
-122.1829684,37.74188787,11.47999997,11.3279718,0.446007689
-122.1829661,37.73004696,4.008857188,8.824475193,0.267092291
-122.1829587,37.75461671,2.529100574,6.471762041,0.364248009
-122.1829577,37.74596929,5.236593968,9.953835024,0.377183031
-122.1829541,37.73396143,2.842666674,5.166599894,0.448871284
-122.1829487,37.76202014,4.615384835,11.29543744,0.651372159
-122.1829475,37.73172542,3.014705939,6.252320004,0.467575592
-122.182935,37.74416897,4.970930276,11.60275006,0.633779711
-122.1829139,37.75198438,6.603422721,6.313666662,0.466960325
-122.1828997,37.73450245,3.30116965,7.536334002,0.492701445
-122.1828978,37.73678136,22.0952732,12.61274029,0.666889064
-122.1828946,37.7578918,3.733333324,5.777748403,0.25899885
-122.1828862,37.75591732,1.388888955,5.824631943,0.469088708
-122.1828851,37.7342262,2.750000102,5.054280052,0.441638964
-122.1828658,37.73510673,4.565900471,10.52950326,0.425841352
-122.1828646,37.75896924,1.435714298,4.113926083,0.075133757
-122.182863,37.74878603,5.060426573,4.275233578,0.190723964
-122.1828552,37.75269392,1.526846089,5.478197809,0.278269378
-122.1828529,37.73570007,3.487903307,9.85058584,0.404859955
-122.1828497,37.72945244,4.058823592,7.391814908,0.275288719
-122.1828478,37.75955413,2.278362634,5.310586866,0.121459033
-122.1828341,37.74780141,3.000000104,5.807624804,0.360836726
-122.1828309,37.748785,4.333333423,5.121874696,0.356806704
-122.1828287,37.74581129,6.006504072,9.750877339,0.268235608
-122.1828223,37.73854355,4.000000132,6.074615552,0.30171244
-122.1828219,37.75168966,3.120879087,5.507942736,0.443554654
-122.1828194,37.73715885,4.965620018,7.126510775,0.317219866
-122.1828034,37.76100361,2.799629344,6.5889698,0.252307136
-122.1827991,37.74918325,2.666666735,8.148081747,0.161035789
-122.182799,37.73170866,1.539152356,5.69318995,0.324542881
-122.1827933,37.75362487,3.189075613,7.376181689,0.273702717
-122.1827933,37.7571649,11.12698413,8.956019048,0.33545448
-122.1827821,37.74674817,3.368421147,7.299375216,0.225390091
-122.1827782,37.73806015,3.840000033,6.30684198,0.321792951
-122.1827765,37.7619781,8.759259212,12.59487447,0.381858748
-122.1827734,37.74574195,5.874137228,8.927042816,0.396974575
-122.1827607,37.74419357,4.00000019,8.15752101,0.273067803
-122.1827555,37.75068872,6.314285763,9.003267704,0.269465928
-122.1827414,37.75175125,4.925373212,5.9754167,0.439144755
-122.1827362,37.74968238,2.625000023,4.845089733,0.402371327
-122.1827342,37.74169163,10.07462664,11.54727277,0.544900648
-122.1827314,37.73197365,1.897075324,5.710096008,0.045807436
-122.1827264,37.73674809,12.25000011,11.79562027,0.394591232
-122.1827003,37.75968891,1.805263174,4.970398934,-0.007490711
-122.1826943,37.75478709,2.50216457,6.707814425,0.222797404
-122.1826855,37.76219176,5.800000229,12.47286165,0.489744395
-122.1826638,37.73223865,1.917744319,5.991933212,0.404830683
-122.1826612,37.73697577,13.00000027,11.07248284,0.516073099
-122.1826594,37.7362634,19.45212777,11.8700002,0.633921891
-122.1826408,37.74430505,2.686567188,7.937155225,0.452134292
-122.1826306,37.73007041,3.20392162,8.509741575,0.271781238
-122.182629,37.75806098,3.631578979,5.215065856,0.044838028
-122.1826218,37.75608782,2.205882419,5.950864578,0.204759329
-122.1826164,37.74895506,3.632034675,5.300788643,0.220384254
-122.1826002,37.75913965,0.826585734,4.283068987,-0.033211359
-122.1825977,37.76224963,21.62790662,12.55570482,0.121256608
-122.1825962,37.73250365,1.317777809,5.757469662,0.438677283
-122.1825912,37.74551352,7.94117654,9.013424334,0.406169037
-122.1825911,37.73695829,15.34909896,11.72099972,0.611591527
-122.1825911,37.73834508,3.963963875,6.125142779,0.258557516
-122.1825809,37.75972193,1.741520519,3.96410344,0.021565822
-122.182568,37.75151853,5.627451154,6.711609055,0.311852122
-122.182568,37.73444367,3.291666707,7.972957422,0.351739447
-122.182562,37.75283136,2.185360052,5.381986451,0.132063904
-122.1825476,37.7479475,2.133333435,6.134875178,0.360537511
-122.182543,37.74595846,3.36842109,4.903375556,0.397410354
-122.1825375,37.76117249,2.1282052,6.382859598,0.151598381
-122.1825363,37.74399023,3.223880604,8.483868106,0.311234003
-122.1825317,37.73561033,2.943719254,8.707056154,0.117657721
-122.1825286,37.73276865,2.882222327,5.33712137,0.375628386
-122.1825286,37.75182708,3.138596547,5.735364821,0.411636953
-122.1825284,37.73824386,4.017857178,6.440845672,0.354955427
-122.1825232,37.75703634,11.94444418,8.493625124,0.457071327
-122.182512,37.76214845,8.372093313,12.42003873,0.318667194
-122.1825026,37.75376579,2.850446424,7.244181763,0.196601285
-122.1825013,37.75702567,13.02454784,8.056527896,0.381876971
-122.1824999,37.7414954,9.999999776,11.51049995,0.777706894
-122.182499,37.74689831,4.333333423,7.530822992,0.336959195
-122.182492,37.74879262,3.007575778,5.738967477,0.176237243
-122.1824808,37.73693532,15.90361437,11.7913701,0.419422908
-122.1824633,37.75082756,4.556987828,8.747190247,0.234296178
-122.182461,37.73303365,2.928889017,5.219850762,0.438300629
-122.1824545,37.72562499,14.29411772,16.10170012,0.781894527
-122.1824431,37.74981995,2.133333396,4.818241245,0.200925613
-122.1824368,37.75994982,1.596296288,4.013351644,-0.005770225
-122.18243,37.74872879,2.201612965,8.132390353,0.120295764
-122.1824299,37.75495746,4.53488376,6.856027045,0.33451446
-122.1824233,37.76236433,11.5961535,13.27686235,0.259852973
-122.1824161,37.73716346,10.98214329,10.7151825,0.510461102
-122.182409,37.74528508,5.441860512,8.982480967,0.320417297
-122.1824016,37.73005692,2.166666738,6.535833254,0.306458387
-122.1823946,37.75128584,6.249999957,6.709042581,0.611582529
-122.1823934,37.73329864,1.464285712,5.368102248,0.477430037
-122.1823716,37.76204771,6.106988037,9.046267337,0.016594894
-122.1823703,37.74523646,5.236842126,9.06100023,0.430157894
-122.1823634,37.75823019,2.800000086,5.189356179,0.026825272
-122.1823581,37.73814798,3.571428741,6.560756786,0.324045443
-122.1823575,37.75625832,5.257143004,6.117099965,0.348009902
-122.1823468,37.74444154,4.232804335,8.070349808,0.507840443
-122.1823416,37.73616644,12.71111104,11.77335084,0.519492242
-122.1823358,37.75931006,1.766840251,4.438724168,0.065369667
-122.1823288,37.72587625,12.79629671,17.3050766,0.716403515
-122.1823258,37.73356364,1.769444512,5.412014848,0.476135949
-122.1823124,37.74378655,4.000000112,9.752916495,0.38578151
-122.1823031,37.75826856,3.200000152,5.20041366,0.192635473
-122.182291,37.73005201,4.972222293,7.730904621,0.121494205
-122.1822838,37.7303106,2.516592633,6.765041649,0.14563705
-122.1822715,37.76134138,3.384437329,6.348721527,0.163304081
-122.1822687,37.7529688,1.791933257,5.501376108,0.326034882
-122.1822657,37.74129916,11.00000041,11.68461262,0.546619803
-122.182261,37.7480936,3.421052555,6.458583355,0.276315827
-122.1822582,37.73382864,2.052777801,5.836386501,0.329689024
-122.1822574,37.74610562,1.500000042,4.660360988,0.2476632
-122.1822449,37.74850185,2.000000095,8.20949247,0.198504854
-122.182239,37.76231003,8.148148449,13.30745099,0.391935516
-122.1822371,37.73712414,15.94444494,12.16670237,0.319681585
-122.1822353,37.75196449,3.415509317,5.631199688,0.413909402
-122.1822335,37.73439332,2.744582117,7.949350836,0.312270065
-122.1822322,37.75717689,5.275983094,6.350081323,0.112747121
-122.1822249,37.74505765,4.000000007,8.704959569,0.343034996
-122.1822211,37.75105316,8.022388202,7.244365008,0.560208413
-122.1822158,37.74704844,3.219696958,7.727031122,0.349064913
-122.182212,37.75390671,2.20000007,6.858909087,0.247208567
-122.1822113,37.75688391,11.11111086,8.968953532,0.380914587
-122.1822106,37.7355206,2.987500059,8.61910385,-0.001611472
-122.1822099,37.76014499,1.748538024,4.283092147,0.094103836
-122.182203,37.72612751,14.50256854,17.58142201,0.785557542
-122.1821964,37.74892589,5.000000199,5.296731569,0.015565989
-122.1821906,37.73409364,2.240143429,5.995295324,0.663023208
-122.1821711,37.75096641,10.93333332,7.709601204,0.332745998
-122.1821701,37.73735034,13.16666671,12.1524858,0.5306327
-122.182166,37.73056428,2.70438099,6.982174981,0.285787068
-122.1821654,37.75512784,2.66666669,6.980948078,0.189163458
-122.1821611,37.76253685,6.857142917,10.13181004,0.273026751
-122.1821553,37.76183887,3.08119663,8.04778181,0.078479928
-122.1821499,37.74995752,2.020202019,4.682086465,0.299757022
-122.1821238,37.73795181,3.559941607,6.808685199,0.342237832
-122.182123,37.73435864,2.368421073,6.60375011,0.270851604
-122.1820984,37.75840005,1.929012392,5.194225312,0.29590561
-122.1820932,37.75642882,3.023809626,6.239510357,0.350426093
-122.1820885,37.75805862,2.000000095,5.531109534,-0.019761092
-122.1820884,37.74358286,2.333959965,7.433026695,0.292531552
-122.1820832,37.74538187,4.75000008,11.13407631,0.256559665
-122.1820773,37.72637876,10.39726022,14.00399987,0.693506565
-122.1820598,37.74827492,2.400000114,8.115497179,0.102151904
-122.1820529,37.74457804,3.666666763,8.232211963,0.501937802
-122.1820522,37.7346231,2.753007564,7.15276938,0.17006028
-122.1820487,37.75082003,6.137770988,6.728666703,0.223950472
-122.1820483,37.73081796,2.580555632,6.818066661,0.231738592
-122.1820403,37.74483048,4.888888912,8.410729071,0.302840726
-122.1820394,37.75943065,0.906349227,4.504977797,0.073399858
-122.1820315,37.74110293,9.999999776,11.20118398,0.79129081
-122.1820238,37.73606948,13.33333312,10.60750008,0.745623626
-122.1820194,37.72869917,3.857142857,9.52340114,0.54504037
-122.1820055,37.76151026,2.654321021,6.517585977,-0.040320605
-122.1819934,37.73731296,11.38888863,12.05951376,0.458906796
-122.1819841,37.73488802,3.033088292,7.434828673,0.386777669
-122.1819823,37.72994285,4.040606146,7.779022091,0.36044018
-122.1819755,37.75310624,1.44404764,6.561433363,0.371494491
-122.1819717,37.74625278,1.403508839,4.403882911,0.29751953
-122.1819652,37.76247082,8.230769523,12.54451367,0.432731647
-122.1819515,37.72663002,8.694097445,12.80869559,0.540746861
-122.1819507,37.74815353,2.503508847,5.881466629,0.322968417
-122.1819425,37.76031242,1.627777809,4.416513223,0.093638038
-122.181942,37.75210191,1.785575094,5.392004612,0.328960804
-122.1819413,37.75731744,2.197530867,7.903458732,0.077162312
-122.181939,37.76163003,4.578313274,7.3713657,0.173219936
-122.1819326,37.74719858,4.354265454,7.733819471,0.35934085
-122.1819305,37.73107165,2.507936545,6.468059721,0.212824823
-122.181924,37.73753722,11.64772745,10.79399967,0.462362136
-122.1819233,37.73538337,2.656579003,8.371208068,0.123799671
-122.1819214,37.75404762,2.849537104,6.445479125,0.187127421
-122.1819213,37.75674215,10.66666671,8.778402365,0.307715407
-122.181916,37.73515293,2.489583321,7.87288897,0.466004769
-122.1819053,37.76258078,11.24999992,11.85356551,0.34435609
-122.1819019,37.74906166,2.750000043,4.941353687,0.165959174
-122.181901,37.75529821,3.428571458,7.008332188,0.400184169
-122.1818987,37.76270922,17.21428554,12.07814606,0.309921373
-122.1818895,37.73775563,4.47070883,8.223174961,0.290084431
-122.1818787,37.75110505,6.09404752,8.153300397,0.347648685
-122.1818767,37.75058666,4.642543902,6.739499927,0.332964471
-122.1818739,37.75784868,0.888888897,5.565315519,0.121762232
-122.1818702,37.74805062,4.000000015,6.036857345,0.220676152
-122.1818645,37.74337918,2.750000072,7.909846615,0.314784511
-122.1818637,37.72881744,5.188889018,10.01604205,0.769671255
-122.1818568,37.7500951,2.92045461,4.674611616,0.305462733
-122.1818336,37.7585701,1.377777825,5.270468457,0.091541369
-122.1818289,37.75659932,9.642856728,7.615932528,0.373245566
-122.1818258,37.72688128,7.624999956,12.6296268,0.567362115
-122.1818127,37.73132533,2.249032268,5.544999957,0.213730806
-122.1817972,37.74090669,10.99999994,11.0366588,0.64370291
-122.1817961,37.74552729,4.033018985,11.24542651,0.334409141
-122.1817736,37.73258792,2.258064548,5.255720472,0.46103917
-122.181771,37.75959709,2.445783178,4.53824128,0.102308121
-122.1817592,37.74471479,4.462500187,7.953369152,0.208130481
-122.1817497,37.73750177,10.24390285,11.82855415,0.314291233
-122.1817257,37.76141925,2.374698886,6.468928598,0.088776559
-122.1817245,37.72865908,3.448275925,9.103565151,0.599961478
-122.181717,37.73285372,2.58373213,5.648249817,0.396481258
-122.181706,37.73597253,12.37373705,11.61549997,0.556971009
-122.1817047,37.7503533,3.086309565,6.753138723,0.36564698
-122.1817,37.72713254,7.999999914,12.09524413,0.691666711
-122.1816994,37.7626397,12.47280363,12.5425642,0.442385111
-122.1816949,37.73157901,2.199812059,5.228399849,0.222363574
-122.1816907,37.74782089,3.62500011,5.839879064,0.043477196
-122.1816876,37.732331,2.333333405,5.331795517,0.012255932
-122.1816861,37.74639995,2.000000095,4.156081269,0.238069802
-122.1816822,37.75324367,0.907843174,6.126200008,0.224914141
-122.1816786,37.73772465,9.622641505,12.92574369,0.364647318
-122.1816779,37.72982183,3.429093703,7.905149069,0.345682245
-122.1816762,37.76238125,3.800000111,7.945048681,0.282651132
-122.1816751,37.76047986,2.646649782,4.514605277,0.081564338
-122.1816724,37.72864467,4.268518561,9.123360749,0.391507437
-122.1816722,37.74320427,3.000000084,9.011444305,0.247665111
-122.1816643,37.75325208,2.923809606,4.264822945,0.169895043
-122.1816594,37.75661439,8.999999879,9.903242988,0.212614857
-122.1816593,37.75763874,2.091408083,5.256549963,0.141782922
-122.1816585,37.7482924,2.182456185,4.128068742,0.399751402
-122.1816518,37.73311909,2.258064623,5.606366302,0.121772889
-122.1816504,37.75745799,1.421296353,6.782412264,0.23098805
-122.1816494,37.74734871,3.934210634,7.577218672,0.196533053
-122.1816488,37.75223932,1.913794791,5.392775785,0.407255089
-122.1816409,37.74317529,2.40370373,9.081914241,0.266423093
-122.1816366,37.75546859,2.666666793,7.009707927,0.22478916
-122.181636,37.76288132,8.860688432,10.415045,0.542553008
-122.1816309,37.75660094,10.66666666,8.726802454,0.271636556
-122.1816307,37.75418854,3.75625008,7.128312449,0.079332705
-122.1816276,37.7290552,2.904761939,7.608717427,0.2583379
-122.1816074,37.74919742,3.666666724,4.532009602,0.403544559
-122.1816057,37.75871649,1.143209925,5.225035934,0.015747883
-122.1815992,37.72733397,7.000000216,11.01685336,0.48098424
-122.1815866,37.73338446,2.708333273,5.664202243,0.391311004
-122.1815864,37.75124369,5.477079008,8.145746599,0.370406875
-122.1815851,37.73339065,2.66666669,5.32450001,0.284977175
-122.1815771,37.73183269,1.791666705,5.473192392,0.353287356
-122.1815743,37.7273838,5.999999949,10.89065967,0.505574942
-122.1815688,37.75874009,1.768421118,5.002051296,0.063699611
-122.1815636,37.75023265,3.164705941,6.273711166,0.303872945
-122.181563,37.74071045,10.7499999,10.89384553,0.495691003
-122.1815321,37.75012023,3.996078481,6.465530005,0.302263461
-122.1815151,37.73364882,2.057142915,6.024344613,0.06734054
-122.1815133,37.76120791,3.37062539,6.281111947,0.13299592
-122.1815111,37.74759115,3.63428582,7.724342358,0.204875411
-122.1815091,37.7456727,3.192982555,11.31801622,0.372526088
-122.1815044,37.73768927,11.85714342,11.673956,0.65064844
-122.1815026,37.75976353,1.957265017,4.547682705,-0.042738394
-122.1814982,37.75425279,3.657142871,7.365499973,0.162839881
-122.1814967,37.72930371,2.074074138,7.756972171,0.48720315
-122.1814961,37.75301698,2.259259264,7.650109522,0.46535089
-122.1814656,37.7448518,3.464285725,7.015478225,0.261491499
-122.1814617,37.76217123,2.051282101,6.634342043,0.304185466
-122.1814593,37.73208637,2.063703774,5.795484097,0.400169071
-122.1814486,37.72763506,6.325000164,10.94223945,0.562690992
-122.1814435,37.73391314,3.000000104,6.088583438,0.13588139
-122.1814394,37.76281437,13.32499981,13.23568681,0.470313243
-122.1814307,37.73790992,12.0266666,12.87884997,0.512956228
-122.181419,37.74297017,2.25000002,9.17720444,0.350138424
-122.181413,37.74337957,2.759259302,5.195036015,0.266672477
-122.1814077,37.7606473,2.864912337,4.565526404,-0.05762671
-122.1814004,37.74654711,2.133333373,3.995829216,0.496935804
-122.1813979,37.74752583,3.657142898,5.282931078,0.204404551
-122.1813943,37.75850448,2.400000114,5.429741633,0.033571778
-122.1813903,37.73223487,1.863909798,5.409626706,0.211998886
-122.1813889,37.75338108,2.000000095,4.380861107,0.260448172
-122.1813882,37.73587557,10.98484817,9.380784935,0.58441202
-122.1813875,37.74469717,3.423077021,8.66814482,0.250814994
-122.1813735,37.72970076,2.962963104,8.022666931,0.275745527
-122.1813733,37.76305343,5.90740763,10.51010624,0.693294075
-122.1813721,37.75563896,3.325581377,6.957111612,0.228647802
-122.1813718,37.73417747,2.500000022,6.160771602,0.188221893
-122.1813697,37.7285209,3.638888919,9.085424569,0.266035415
-122.1813685,37.75675499,10.99999994,12.41889529,0.165550948
-122.1813663,37.74843127,3.035087765,4.228172939,0.327796972
-122.1813593,37.7575983,2.370370455,5.844107375,0.055053365
-122.1813586,37.7498876,3.478991649,5.920900025,0.307252601
-122.1813555,37.75237673,1.864661721,5.769561084,0.433413912
-122.1813468,37.72954645,3.208333437,7.702830612,0.340140403
-122.1813453,37.74339647,2.445238143,5.135919074,0.471371746
-122.1813395,37.7543286,4.114285777,9.886562374,0.109599356
-122.1813383,37.75646269,13.3578812,8.37849568,0.307717664
-122.181329,37.74051406,9.499999695,10.82240134,0.560024146
-122.1813278,37.75278189,2.416666733,6.37209783,0.390904005
-122.1813228,37.72788633,6.500000082,10.83942375,0.561608822
-122.1813217,37.75402155,3.062500097,5.465458335,0.263077252
-122.181313,37.74933319,3.368421147,4.021525049,0.282424244
-122.1813036,37.75890971,1.666666681,4.975301148,-0.012344866
-122.1813008,37.76099658,3.019943029,6.282852832,0.041993135
-122.1813002,37.7344418,1.777777836,6.197697823,0.200742269
-122.181294,37.75138232,5.66666666,8.305132156,0.310017645
-122.1812755,37.7296618,3.755555652,8.790035114,0.291365014
-122.1812704,37.75037007,2.036764767,5.237928297,0.338804694
-122.1812583,37.73787617,17.54717005,12.34915649,0.594644481
-122.1812515,37.73333671,1.329545508,5.002514145,0.244671012
-122.1812473,37.76196118,2.215384721,5.581631175,0.265997519
-122.1812342,37.75992998,0.450427372,4.512359644,0.010883845
-122.1812286,37.73470613,3.022222278,6.192462086,-0.003707108
-122.181222,37.74581811,3.825000083,11.39228694,0.221365909
-122.1812163,37.76296427,12.79545461,12.75156519,0.466006459
